P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
310,169,332,341,0,301,378,410,3,61,92,174,Solanum tuberosum,SVM
