P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
170,27,167,148,0,183,211,214,7,43,39,99,Arabidopsis thaliana,SVM
