P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
63,30,94,87,0,91,112,118,2,6,13,43,Physalis peruviana,SVM
