P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
231,31,222,219,0,243,297,303,13,66,68,130,Arabidopsis thaliana,XGBoost
