P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
48,27,100,98,0,122,146,165,28,43,31,73,Physalis peruviana,RF
