P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
123,31,223,284,0,338,386,449,75,104,66,137,Physalis peruviana,SVM
