P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
268,29,330,348,0,472,542,589,73,143,106,197,Arabidopsis thaliana,SVM
