P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
376,165,512,592,0,688,785,908,136,254,174,329,Solanum tuberosum,SVM
