P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
270,143,364,369,0,401,480,533,74,170,140,274,Solanum tuberosum,RF
