P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
280,170,286,299,0,255,311,331,3,55,83,147,Solanum tuberosum,XGBoost
