P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
289,168,304,306,0,268,326,349,3,58,85,158,Solanum tuberosum,SVM
