P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
51,30,59,65,0,60,74,78,1,5,7,31,Physalis peruviana,XGBoost
