P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
25,13,40,13,0,28,36,41,1,11,4,8,Solanum melongena,SVM
