P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
34,25,33,35,0,33,34,35,0,3,6,17,Physalis peruviana,RF
