P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
128,26,126,116,0,122,127,128,6,30,29,77,Arabidopsis thaliana,RF
