P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
304,34,416,419,0,550,638,708,81,165,105,228,Arabidopsis thaliana,XGBoost
