P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
14,10,45,22,0,39,52,65,16,18,11,17,Solanum melongena,RF
