P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
165,27,206,178,0,249,258,264,45,90,72,141,Arabidopsis thaliana,RF
