P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
97,31,197,228,0,290,333,397,68,95,62,134,Physalis peruviana,SVM
