P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
219,29,274,274,0,378,442,484,62,106,88,174,Arabidopsis thaliana,SVM
