P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
332,163,465,522,0,599,700,804,117,222,166,313,Solanum tuberosum,SVM
