P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
51,13,132,153,0,184,231,289,46,67,28,64,Solanum melongena,XGBoost
