P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
46,27,96,97,0,118,141,160,27,42,30,71,Physalis peruviana,RF
