P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
51,15,64,37,0,59,81,100,1,20,7,23,Solanum melongena,XGBoost
