P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
250,161,241,240,0,218,245,257,2,52,77,124,Solanum tuberosum,RF
