P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
331,181,371,375,0,355,451,487,12,80,97,187,Solanum tuberosum,XGBoost
