P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
31,13,40,16,0,31,40,50,1,9,4,10,Solanum melongena,SVM
