P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
61,30,78,77,0,83,100,105,2,11,8,36,Physalis peruviana,SVM
