P_LOOP,KINASE2,GLPL,MHD,RNBS_A,RNBS_B,RNBS_C,RNBS_D,HRD,DFG,LRR1,LRR2,planta,modelo
11,11,11,7,0,3,7,11,0,0,4,7,Solanum melongena,RF
